1	Tokyo,	Jepang
Aku adalah tempat yg paling gelap di antara yang gelap , maka terangilah aku dengan TAHAJUD 2  .	2	
Nasihat Kubur 1 Aku adalah tempat yg paling gelap di antara yg gelap , maka terangilah aku dengan TAHAJUD 2 Aku adalah tempat yang paling sempit , maka luaskanlah aku dengan ber SILATURAHMI  .	2	
Aku adalah tempat yang paling gelap di antara yang gelap , maka dari itu terangilah aku dengan TAHAJUD  .	1	
Aku adalah tempat yg paling gelap di antara yg gelap , maka terangilah aku dengan Sholat TAHAJUD Berdoa 2  .	1	
Alam Kubur adalah tempat yang paling gelap di antara yang gelap , maka terangilah ia dengan TAHAJUD  .	1	
Hari ini adalah salah satu hari paling gelap , dan aku tidak tahu apabila akan ada yang lebih gelap cepat atau lambat  .	1	
Jolie mengatakan ini mungkin penggambaran yang gelap , bahkan yang paling gelap bagi Disney , tapi anak-anak dan orang dewasa akan tertawa menyaksikan humor jahatnya dalam kisah tentang keadilan dan kepahlawanan dengan nuansa gothic itu  .	1	
Luangkan waktu hanya 2 menit aja buat bacanya Nasihat Kubur 1 Aku adalah tempat yg paling gelap di antara yg gelap , maka terangilah aku dengan TAHAJUD 2 Aku adalah tempat yang paling sempit , maka luaskanlah aku dengan ber SILATURAHMI  .	1	
NASEHAT KUBUR Aku adalah tempat yang paling gelap di antara yang gelap , Maka terangilah aku dengan sholat TAHAJJUD  .	1	
Nasihat Kubur 1 Aku adalah tempat yg paling gelap di antara yg gelap , maka terangilah aku dengan TAHAJUD2 Aku  .	1	
Nasihat Kubur Aku adalah tempat yg paling gelap di antara yang gelap , maka terangilah aku dgn TAHAJUD  .	1	
Tiada paksaan dalam agama , niatkan ibadah SEBARKAN ILMU WALAU 1 AYAT Nasihat Kubur- Aku adalah tempat yang paling gelap di antara yang gelap , maka terangilah aku dengan TAHAJJUD Aku adalah tempat yang paling sempit , maka luaskanlah aku dengan berSILATURAHIM Aku adalah tempat yang paling sepi , maka ramaikanlah aku dengan perbanyakkan membaca AL-QURAN Aku adalah tempatnya binatang-binatang yang menjijikan , maka racunilah ia dengan amal SEDEKAH Aku yang menyepit mu hingga hancur bila mana tidak solat , maka bebaskanlah sempitan itu dengan SOLAT Aku adalah tempat untuk merendam mu dengan cairan yang sangat sakit , maka bebaskanlah rendaman itu dengan PUASA Aku adalah tempat Munkar dan Nakir bertanya , maka persiapkanlah jawapan mu dengan memperbanyakkan mengucap kalimah LAILAHAILALLAH Kirim ini semampu mu dan seikhlas mu Sampaikanlah walau hanya pada 1 orang kerana saat kamu membawa al-Quran , syaitan biasa-biasa saja Saat kamu membukanya , syaitan mulai curiga  .	1	
300	beruntung,	paling beruntung
Barangsiapa yang diberi hidayah oleh Allah untuk memeluk agama islam ini , maka dia adalah orang yang paling beruntung hidupnya di dunia ini , dia lebih beruntung daripada BILL GATES atau STEVE JOBS atau BARACK OBAMA sekalipun  .	4	
Wanita beruntung itu memiliki sahabat juga kekasih , dan wanita paling beruntung adalah yang memiliki keduanya dari seorang pria  .	3	
Alhamdulillah mnjadi wanita paling beruntung RT @PEPATAHKU Wanita beruntung itu memiliki sahabat juga  .	1	
Atw maen tesib dapet hadiah yg paling beruntung nasib nya , sama yg kurang beruntung nasib nya  !	1	
Beruntung yg lupa , lebih beruntung lagi yg ingat akan tetapi yg paling beruntung adalah yg waspada  .	1	
Beruntunglah orang-orang yang mengenal usaha dakwah , lebih beruntung lagi yang istiqamah dalam usaha ini , tetapi yang paling beruntung ialah mereka yang mati di dalam usaha dakwah ini , Maulana I namul Hasan RA  .	1	
Haha bang @nareend sya cewek tp klo kategori org beruntung kyknya babang @nareend org paling beruntung krna bsa dket ma yaya	1	
Hal yang paling beruntung adalah aku terlahir didunia yang indah ini , ibuku mengandung 9 Bulan aku beruntung sekali bisa terlahir dan hidup di dunia ini	1	
Istri ; Bi , demi Allah yang nyawaku ada di dalam genggamannya engkau lah satu-satunya lelaki yang paling Umi cintai selain ayah dan abang , Abikan tau sendiri sudah 5 bulan kita menikah tapi blum juga mempunyai kesempatan untuk melayani Abi sebagai mana wanita yang lain karna keadaan Umi yang seperti ini , jngan kan untuk melayani Abi untuk berdiri saja Umi tak mampu , kalau Abi nikah lagi paling tidak ada yang merawat Abi , masakin , nyuciin baju , memberi nafkah batin pada Abi , jadi Abi gak perlu repot sendiri untuk ngurusi Umi dan Abi sendiri dan juga kalau Umi sampe pergi kan Umi ga khawatir ada teman Umi yang ngrewat Abi , Suami ; dengan mata berkaca-kaca sang suami menjawab , Umi pasti sembuh percaya deh sama Abi ini gak akan lama , Istri ; meski Umi bisa sembuh kan tetep aja kalau Umi datang bulan Abi ga perlu puasa , kalau Umi sakit lagi Abi gak perlu puasa , kalau Umi melahirkan kan Abi juga gak perlu nunggu Umi habis masa nifas , ayolah Bi , nikah saja siapapun pilihan Abi ana akan trima dengan Iklas Insyaah Suami ; Um , jika umi mengira Abi ini seperti matahari yang sinarnya mampu menerangi planet-planet lain Abi akan melakukannya tapi apa bila Abi ini hanya sebuah lampu yang untuk menyinari ruang kamar kita saja tak cukup sinarnaya jangan Umi mimpi Abi mampu menyinari rumah-ruamah lainya , Asal Umi tau meskipun Umi tidaak sakit Abi belum tentu punya pikiran untuk nikah lagi apalagi Umi sakit , Um , poligami itu tak mudah kita harus tau Ilmunya dulu kalau 1 istri saja Abi belum menjadikan keluarga kita Sakinah , Mawadah , Warohmah mana mungkin Abi mampu membuka cabang keluarga baru , Istri ; dengan mata yang berkaca-kaca berusaha meraih suaminya dan ingin memeluknya serta berkata Abi , Umi wanita paling beruntung bertemu lelaki seperti Abi , Suami ; Abi juga beruntung mempunyai Istri seperti Umi yang mengerti fitrah menjadi seorang perempuan	1	
Mungkin Yamaguchi Tsutomu adalah orang yang paling beruntung sekaligus paling tidak beruntung dalam sejarah manusia  .	1	
Park shin hye paling beruntung bisa di cium sama namja namja kecce shin hye beruntung banget dapat kiss dari dia jung yong hwa love love	1	
Perempuan Cina jadi penumpang paling beruntung di dunia Seorang pejalan beruntung di Cina menjadi satu-satu  .	1	
salah satu cewwk paling beruntung yg sialnya bikin saya sebel karna dia terlalu beruntung  .	1	
301	manis,	paling manis
Sadarkah anda bahwa istri anda , dan putra putri anda lebih manis dan lebih berharga dibanding madu atau gula paling manis  .	5	
Coklat menjawab , kamu fikir kita doang yang paling manis Liat tuh yg baca , lebih manis eh dia senyum tuh Duhh manisnya	2	
Awali hari dengan yang manis 3 Kira-kira yang mana yang paling manis ya  ?	1	
Banyak wanita di dunia ini yang manis , tetapi hanya kamulah yang paling manis  .	1	
Berbuka enaknya memang dengan yang manis , tapi kalo BUKBER pengen juga kan tampil paling manis  ?	1	
Fikir senyum qu dah paling manis , ternyata senyum meong lebih manis  .	1	
Gula kata orang kita ini manis ya sob , Madu iya apa lg gw , manis bener deh , Coklat idih pd narcizzz , kalian pikir kita ini yg paling manis  ?	1	
Hari raya banyak kuih manis manis , but ai still prefer you bcs you paling manis  .	1	
Hyunwu berusaha unutk membuat kejutan yang paling manis yang dipikirkan oleh yura , berharap gadis itu akan memberikan jawaban yang manis pula  .	1	
Manis 2 jejaka kan Senyuman paling manis @szlee7 Yang minggut manis @fififendy Yang kanan sekali senyum paling expensive @ikrammuzammil kihkihkih	1	
Pict kyuhyun yg paling manis bwt pemenag Q 4 Angela Cerys manis nih senyumnya  .	1	
Sampe segitunya yaa , suami itu cukup dikasih senyum sama segela kopi/teh manis setiap pulang kerja , itu baru kado paling manis  .	1	
Semuanya juga manis , tapi yang paling manis dan anggun alisa sumbandono nomer satu	1	
Tapi hidup gua skarang lbh manis , jadi suamiku paling paling manis sejagat raya  .	1	
biar la zaman kanak 2 kita yang manis itu tetap menjadi memori paling manis dlm hidup dn kita bawa sampai kemati  .	1	
buah mangga rasanya manis buah jeruk rasanya asam engkaulah mimin yg paling manis kuimpikan siang dan malam nama Dhiya Farah Nabila teks Nabila Love Heru mcjrfav Iqbal	1	
bun aku mau tanya varian dancow yang paling manis itu rasa apa yaa , soalny anakku suka rewel mnta yang manis	1	
kalau yang manis gula , tapi yang paling manis aku donk heee wkkkwwkkkk  .	1	
katanya madu paling manis tpi setlah q melhatmu senyummu itu lebih manis dari madu	1	
kek na Mbak Denny Ge Butuh dem adem neh-mulut kadang manis kadang pahit , tapi yg paling manis itu mulut 2 para tukang tipu , para penjilat hahaha tong sampah deh	1	
senyum manis adalah senyum ketika deket ma gebetan kita pasti senyum paling manis ya kadng so di buat gituh , yang penting keliatan manis banget depan c doi  .	1	
302	Thailand,	orang Thai
Ada juga orang Thai yang ingat I mix Thai By the way , congratulations Thailand	1	
Bermaksud negara mereka tidak mengiktiraf orang Thai yg beragama Islam sebagai orang Thailand  .	1	
Negara Thailand yang dikenal dengan negara yang memiliki sumber beras terbaik di dunia merupakan penghasil Sabun Beras Thailand atau Sabun Beras Susu Thailand yang merupakan rahasia turun temurun dari orang Thai dalam merawat kulit agar bersih , halus , lembut , segar , putih , harum dan awet muda  .	1	
Oleh karena itu , orang Thai Katolik dianggap tidak patriotik dan menjadi musuh Thailand  .	1	
303	India,	orang India
Makanya , bangsa India perlu undi kami lagi agar nasib orang India akan terus terbela  .	12	
Iri New Delhi , India Pada 2010 , orang India adalah emigran kedua terbesar dunia setelah Meksiko  .	3	
Mereka menghancurkan kedai-kedai minoriti middlemen India yang menguasai ekonomi FIJI pada ketika itu dan menghalau orang India keluar daripada FIJI  .	3	
Air Asia bossnya India , Malindo bossnya India , Rayani Air pun bossnya orang India  .	1	
Anda orang India atau pernah stay di India  ?	1	
Belum lama ini kami pergi ke India , dan kemampua Suho satu level dengan kemampuan berbahasa Inggris orang India , pujinya  .	1	
Bila orang India islam tentu lah dia bukan India lagi dia sudah jadi Melayu	1	
Brother John , boleh tak u dakwah dengan bangsa India untuk masuk Islam kerana saya rasa kalau orang India sendiri yang dakwah orang india lebih berkesan , atau dakwah kristian saya rasa Brother John adalah bekas christian kerana nama John , dan explain kenapa tinggalkan kristian dan masuk Islam , insha ALLAH akan banyak orang kristian masuk jejak langkah brother John	1	
Ceramah d a p dekat sekudai perceramah malayu Dan china India elek tak ada cakap semua bangsa sama saya ingat orang India tak pandai ceramah mukin saya ingat pasal perceramah India tak pandai tipu cakap bohong itu pasal kasi rejek India punya ceramah pasal India punya Sami cakap bohong nanti mati tengok ip bala suda mati Sami suda marah dia cakap bohong  .	1	
Cieee jadi orang India dia ehh , emang suka India sih dari kecil , gak tau kenapa bisa fans banget , apalagi lihat aktor Bollywoodnya walaupun semua teman sebaya gak suka India , sukanya kpop , rap , barat dll tapi saya tetap jadi diri sendiri Tetap lah menjadi diri semdiri walaupun tidak ada yang sama dengan mu , dan itulah yang membuat mu berbeda Open lfl , fff , spamlikeforspamlike	1	
Dulu kaum india sokong BN sekarang India sokong PR , maknanya dulu takada india sekarang baru ada orang India , lepas sokong BN orang cina dan india dilupakan , cuba ingat balik PR 11 , Bn menang majoriti besar bagaimana BN melayan orang cina dan India  ?	1	
Hewan ini adalah domestikasi dari kerbau liar orang India menyebutnya arni yang masih dapat ditemukan di daerah-daerah Pakistan , India , Bangladesh , Nepal , Bhutan , Vietnam , Cina , Filipina , Taiwan , Indonesia , dan Thailand  .	1	
India ada fanpage namanya TOI the time india membernya jutaan orang India  .	1	
Ini 1mdb bagus dulu orang cina & orang India tipu orang melayu cakap semua mahu balek negeri mereka China & India tapi sampai sekarang sumua tak balek sekarang melayu tipu semua bangsa yg ada di Malaysia tak payah bising lo sekarang kita sama 2 Bayard hutang lo he he	1	
KUALA KRAI Kesal dengan kenyataan Tun Dr Mahathir Mohamad yang dikatakan menyalah Tunku Abdul Rahman memberi kerakyatan kepada orang India dan Cina ketika negara mencapai kemerdekaan , masyarakat India akan berhimpun bagi menyatakan bantahan  .	1	
Kalau orang India bercakap pun memang orang Melayu iaitu orang Semenanjung Malaysia susah mahu kalahkan mereka tahu bagaimana mahu buang orang Semenanjung Orang India bukan orang Melayu kerana orang India bukan islam	1	
Kalau orang India diMalaysia lebih cintakan Modi , disyorkan mereka pencinta Modi untuk pindah balik India aje	1	
Mo bikin status keg Gini Udah Keduluan Ama Mo bikin Status Keg gini Tiga Orang Pakistan & Tiga Orang India Tiga orang Pakistan dan tiga orang India melakukan perjalananan dengan kereta eksekutif di Jerman  .	1	
Movie India , memang ramai orang India  .	1	
Orang India kata orang Melayu tidak percaya saya tapi orang Sabah yang bumiputra kata orang India kami tidak percaya	1	
Orang Melayu tidak berani kalau jawab orang India tapi orang Sabah cakap apa percaya orang Melayu dan India	1	
Pada versi yang lain , perkataan canai ini datangnya dari nama bandar Chennai , India disebabkan ramai pencanai roti ini kebanyakkan berasal dari sana pada ketika kebanjiran orang India di Malaysia  .	1	
Pengundi India Akan memihak kepada Anwar kerana Anwar pun orang India	1	
Saya meng himbau untuk pemerintah Indonesia , kiranya mau menjadi sponsor terbesar di team Manor untuk Rio , selagi ada orang yg berbakat untuk membawa nama baik bangsa Indonesia , sedang kan negara India saja ada team nya , tapi pembalap nya bukan orang India , begitu juga Malaysia , ada team Malaysia tapi pembalap nya bukan dr Malaysia , Sayang dong kesempatan baik ini , di sia sia kan selagi ada pembalap yg sangat berbakat tapi tidak full sponsor , agar beban adik Rio tidak terlalu besar tekanan mental nya  .	1	
Sebagai muslim yang tinggal di India , kita tidak boleh memandang diri kita sebagai orang India yang Muslim , tetapi sebagai muslim yang kebetulan tinggal di India  .	1	
Sebenarnya proses pengenalan orang India terhadap Islam bermula pada abad ke-8 ketika orang-orang Arab mulai menaklukkan India Utara dan Pakistan  .	1	
Tadi pagi saya liat tayangan di televisi swasta bahwa di India sepasang muda mudi merayakan valentine days yg laki lakinya pada sitonjokin/digebukin oleh orang India katanya merusak budaya India , nah kita orang Islam merayakannya , apa kata setan coba  ?	1	
Tapi kalau orang India buat salah semua bangsa lain pukul , termasuk polis yang berbangsa India  .	1	
Tetapi bila ditegur supaya balik India yang bermaksud dia orang India dan tidak layak berada diMalaysia walhal dia warganegara Malaysia , maka itu adalah cakap berbau perkauman  .	1	
kalau nak pegi kuil orang India haram , makan ke kedai India haram , main guitar haram , tak pakai tudung haram , valantine day haram , habis nak tidur dengan awek muda tak haram ke  ?	1	
kalo ada orang India lagi nanya , Who is you fav actor in India  ?	1	
orang India akan jadi CEO Google apakah akan jadi headline Good News From India  ?	1	
since puisi tu untuk negara India , kami pun suruh hantar balik orang India gak , bukan Melayu pun  .	1	
tetapi bila satu India hina orang melayu , orang India yg lain turut sama hina melayu  .	1	
304	Spanyol,	orang Spanyol
Saking sukanya orang Spanyol terhadap makanan tersebut , ada lelucon bahwa bahkan vegetarian di Spanyol makan jamon  .	2	
-Anggur Spanyol ; ketika jam menunjukkan tepat 12 malam , orang Spanyol akan langsung memakan 12 butir anggur yang rasanya akan merepreentasikan bulan-bulan pada tahun itu  .	1	
De Gea orang Spanyol , orang tuanya di Spanyol , pacarnya di Spanyol , De Gea anggota timnas Spanyol , Real Madrid raksasa Spanyol  .	1	
Saya menganalisa posisinya dan lalu saya mengatakan dia orang Spanyol , dia pemain internasional Spanyol , masih di belakang Iker Cassilas , sekarang klub Spanyol datang , pacarnya orang Spanyol , Ayan dan Ibunya datang ke sini hanya seminggu atau dua minggu sekali jadi ini sulit , Dia tidak akan meninggalkan kami dengan begitu mudah karena kami memiliki klub yang hebat  .	1	
Yang pasti , 2 minggu Valencia yg akan datang adalah pestanya rakyat Spanyol yg penggila motogp , karena juara Dunia motogp orang Spanyol dan 3 besarnya orang Spanyol pula  .	1	
